0.000000	0.066171	0.050000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.105255	0.141288	0.024074	0.150000	0.011765	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.016667	0.341667	0.000000	0.000000	0.033333	0.000000	0.000000	0.033333	0.300000	0.458333	0.511111	0.277778	0.244444	0.575000	0.260000	0.233333	0.000000	0.533333	0.000000	0.000000	0.416667	1.000000	0.066667	0.389362	0.000000	1.000000	
0.000000	0.037257	0.111111	0.962963	0.074074	0.037037	0.925926	1.000000	0.925926	0.074074	0.000000	0.177796	0.200056	0.602881	0.343621	0.443355	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.611111	0.481481	0.000000	0.037037	1.000000	0.111111	0.037037	0.009259	0.018519	0.046296	0.024691	0.024691	0.148148	0.027778	0.044444	0.244444	0.000000	0.084656	0.000000	0.000000	0.444444	1.000000	1.000000	0.504334	0.000000	1.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.102862	0.216811	0.000000	0.170503	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.119048	0.000000	0.000000	0.000000	0.000000	0.000000	0.011905	0.047619	0.095238	0.031746	0.095238	0.047619	0.190476	0.142857	0.038095	0.000000	0.115646	0.000000	0.000000	0.357143	0.000000	0.000000	0.204661	0.000000	1.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.115764	0.000000	0.000000	0.008333	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	0.500000	0.333333	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	0.285714	0.000000	0.000000	0.333333	1.000000	0.000000	0.404255	1.000000	0.000000	
0.000000	1.000000	0.500000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.056650	0.003788	0.555556	0.033333	0.117647	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.250000	1.000000	1.000000	1.000000	1.000000	1.000000	0.250000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.857143	0.000000	0.000000	0.166667	1.000000	1.000000	0.276596	1.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.027094	0.113636	0.000000	0.030556	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.333333	0.333333	0.333333	0.250000	0.200000	1.000000	0.000000	0.428571	0.000000	0.000000	0.166667	1.000000	0.000000	0.404255	1.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.022167	0.321970	0.777778	0.083333	0.598039	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.500000	0.250000	1.000000	1.000000	1.000000	1.000000	1.000000	0.250000	0.500000	0.500000	0.666667	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000	0.428571	0.000000	0.000000	0.333333	1.000000	1.000000	0.531915	1.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.056650	0.181818	0.000000	0.200000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.250000	0.400000	0.800000	0.000000	0.714286	0.000000	0.000000	0.166667	1.000000	0.000000	0.574468	1.000000	0.000000	
0.000000	0.184361	0.178571	0.928571	0.714286	0.357143	0.000000	0.928571	1.000000	0.000000	0.071429	0.195989	0.105519	0.444444	0.303968	0.327731	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.821429	0.035714	0.142857	0.000000	1.000000	0.142857	0.071429	0.017857	0.071429	0.160714	0.095238	0.095238	0.190476	0.160714	0.100000	0.228571	0.000000	0.193878	0.000000	0.000000	0.547619	1.000000	1.000000	0.504559	0.000000	1.000000	
0.000000	0.119931	0.150000	0.100000	1.000000	0.000000	0.900000	0.900000	0.200000	0.100000	0.800000	0.259852	0.051515	0.666667	0.336667	0.070588	0.800000	0.200000	0.000000	1.000000	0.000000	0.000000	0.250000	0.125000	1.000000	1.000000	1.000000	1.000000	1.000000	0.025000	0.050000	0.050000	0.100000	0.000000	0.000000	0.075000	0.060000	0.020000	0.000000	0.071429	0.000000	0.000000	0.516667	0.700000	1.000000	0.765957	0.000000	1.000000	
